25.921,16.551,26.63,43.143,14.302,26.424,59.388,9.9596,26.878,20.933,11.671,20.871,20.389,10.041,13.157,14.147,4.06,10.704,64.616,5.5255,12.033,73.186,2.277,11.321,73.133,-1.1601,9.7191
25.561,16.524,26.603,42.824,14.284,26.481,59.028,9.9336,26.921,20.621,11.574,20.845,20.122,9.8715,13.115,14.103,3.5248,10.924,64.084,5.7252,11.939,72.64,2.4992,11.306,72.578,-0.90042,9.464
25.211,16.485,26.577,42.49,14.276,26.514,58.728,9.8893,26.951,20.341,11.485,20.785,19.903,9.643,13.103,13.902,3.4251,10.643,63.541,5.914,11.897,72.104,2.716,11.259,71.981,-0.6637,9.4069
24.846,16.451,26.56,42.098,14.226,26.566,58.45,9.8542,26.873,20.05,11.398,20.715,19.688,9.3931,13.093,13.901,3.0327,10.774,62.967,6.1203,11.792,71.536,2.9201,11.222,71.437,-0.31969,9.1227
24.492,16.402,26.587,41.743,14.18,26.674,58.151,9.8038,26.86,19.716,11.333,20.656,19.503,9.1339,13.024,13.776,2.6872,10.854,62.375,6.3062,11.678,70.954,3.1308,11.147,70.877,-0.082395,9.0842
24.151,16.364,26.532,41.401,14.133,26.779,57.806,9.8317,26.895,19.425,11.218,20.642,19.348,8.8443,12.979,13.592,2.3367,10.793,61.78,6.5291,11.601,70.358,3.3344,11.101,70.253,0.18568,8.8699
23.797,16.31,26.488,41.029,14.093,26.807,57.477,9.799,26.862,19.128,11.098,20.599,19.17,8.5306,12.97,13.478,1.8408,10.92,61.254,6.8512,11.417,69.753,3.5486,11.043,69.669,0.52218,8.5731
23.445,16.252,26.439,40.68,14.077,26.808,57.181,9.7444,26.809,18.812,10.945,20.608,18.963,8.2137,12.994,13.378,1.3083,11.089,60.63,7.0676,11.3,69.28,3.6412,10.87,69.043,0.82483,8.3082
23.094,16.203,26.383,40.303,14.016,26.879,56.832,9.7239,26.824,18.523,10.81,20.574,18.777,7.8668,13.017,13.33,0.90635,11.229,60.002,7.2695,11.242,68.672,3.7872,10.784,68.375,1.102,8.0076
22.745,16.147,26.33,39.944,13.97,26.953,56.517,9.6991,26.835,18.231,10.679,20.521,18.583,7.504,13.056,13.183,0.52634,11.245,59.334,7.4482,11.151,68.024,3.9899,10.718,67.777,1.358,7.8102
22.396,16.087,26.266,39.617,13.927,27.027,56.168,9.664,26.846,17.902,10.512,20.554,18.408,7.1478,13.066,13.048,0.124,11.308,58.672,7.6166,11.096,67.35,4.2087,10.681,67.162,1.5892,7.6133
22.049,16.037,26.196,39.271,13.899,27.056,55.816,9.6257,26.865,17.637,10.332,20.516,18.223,6.7633,13.127,12.961,-0.34167,11.47,57.991,7.7837,11.04,66.656,4.3843,10.646,66.463,1.7853,7.7148
21.7,15.971,26.133,38.935,13.849,27.068,55.445,9.5932,26.893,17.331,10.165,20.51,18.002,6.3974,13.318,12.855,-0.8256,11.612,57.324,7.9559,11.026,65.993,4.5676,10.558,65.815,2.1048,7.6765
