pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z,pt8_X,pt8_Y,pt8_Z,pt9_X,pt9_Y,pt9_Z,pt10_X,pt10_Y,pt10_Z,pt11_X,pt11_Y,pt11_Z,pt12_X,pt12_Y,pt12_Z,pt13_X,pt13_Y,pt13_Z,pt14_X,pt14_Y,pt14_Z,pt15_X,pt15_Y,pt15_Z,pt16_X,pt16_Y,pt16_Z,pt17_X,pt17_Y,pt17_Z,pt18_X,pt18_Y,pt18_Z,pt19_X,pt19_Y,pt19_Z,pt20_X,pt20_Y,pt20_Z,pt21_X,pt21_Y,pt21_Z,pt22_X,pt22_Y,pt22_Z,pt23_X,pt23_Y,pt23_Z,pt24_X,pt24_Y,pt24_Z,pt25_X,pt25_Y,pt25_Z,pt26_X,pt26_Y,pt26_Z,pt27_X,pt27_Y,pt27_Z,pt28_X,pt28_Y,pt28_Z,pt29_X,pt29_Y,pt29_Z,pt30_X,pt30_Y,pt30_Z,pt31_X,pt31_Y,pt31_Z,pt32_X,pt32_Y,pt32_Z,pt33_X,pt33_Y,pt33_Z,pt34_X,pt34_Y,pt34_Z,pt35_X,pt35_Y,pt35_Z,pt36_X,pt36_Y,pt36_Z,pt37_X,pt37_Y,pt37_Z
55.489,12.868,25.609,72.218,10.981,28.147,88.744,7.6284,24.736,54.073,8.9374,18.665,59.31,10.959,15.154,59.387,6.1032,7.2043,59.266,2.7809,9.3774,58.992,1.8086,10.255,59.437,3.3461,6.8448,59.873,2.3015,6.9838,59.033,0.8597,6.8406,60.341,3.9253,6.072,61.352,3.124,6.797,61.114,2.4449,4.8848,61.015,5.7146,5.8963,62.387,5.1634,6.0358,63.369,5.7839,5.819,61.288,6.8803,8.4873,62.673,6.6255,8.136,63.904,8.1415,8.0011,86.828,5.185,20.487,80.64,2.5586,11.358,85.39,-3.5058,11.442,82.667,-4.8731,13.201,81.742,-5.4168,14.692,80.171,-5.1064,15.553,82.285,-5.3979,12.471,80.2,-5.8032,13.057,78.456,-5.3741,11.961,83.116,-5.1561,10.471,81.91,-5.4566,8.9248,79.97,-5.1726,7.5598,85.84,-4.9498,10.583,86.363,-5.4453,7.5766,87.081,-3.6882,7.2013,87.67,-4.3476,11.748,90.116,-5.2504,12.23
55.087,12.836,25.631,71.792,10.899,28.144,88.331,7.6055,24.873,53.664,8.8157,18.989,58.605,11.224,15.13,58.333,6.5354,7.0769,58.359,2.9875,9.2714,58.235,2.0787,10.222,58.533,3.7382,6.5484,58.923,2.7087,6.8174,57.971,1.5346,5.9585,59.387,4.2726,6.4192,60.427,3.5705,6.5228,60.174,2.8793,4.7263,60.032,6.135,5.9677,61.368,5.5747,5.9184,62.355,6.1971,5.6036,60.33,7.3504,8.3424,61.703,7.0272,7.9313,62.891,8.5643,7.8706,86.536,5.1531,20.484,80.642,2.4386,11.336,85.391,-3.5135,11.428,82.665,-4.876,13.195,81.742,-5.4172,14.694,80.168,-5.1144,15.557,82.286,-5.3964,12.472,80.179,-5.8315,13.078,78.311,-5.5122,12.133,83.121,-5.1472,10.465,81.911,-5.4564,8.9219,79.954,-5.1886,7.5753,85.842,-4.9527,10.578,86.367,-5.4472,7.5811,87.101,-3.6738,7.1751,87.67,-4.3491,11.749,90.114,-5.2557,12.252
54.689,12.809,25.645,71.458,10.883,27.995,87.936,7.5752,25.034,53.085,8.848,18.892,57.844,11.483,15.173,57.299,6.9179,7.025,57.292,3.4707,8.858,57.337,2.4327,10.042,57.583,4.1432,6.286,58.006,3.153,6.6371,57.089,1.7625,6.4215,58.144,4.9338,5.9255,59.319,3.9288,6.5352,59.449,3.3163,4.8299,59.057,6.5053,5.9999,60.304,5.9786,5.7419,61.312,6.6295,5.4191,59.374,7.7303,8.1673,60.676,7.4058,7.771,61.926,8.8678,7.7863,86.263,5.1083,20.558,80.633,2.3604,11.301,85.393,-3.5196,11.421,82.664,-4.8779,13.192,81.742,-5.4175,14.699,80.167,-5.1418,15.571,82.285,-5.4005,12.48,80.079,-5.9502,13.202,77.97,-5.7613,12.525,83.131,-5.1385,10.456,81.912,-5.4604,8.9201,79.93,-5.2028,7.6011,85.843,-4.9524,10.577,86.367,-5.4435,7.5724,87.106,-3.6775,7.1693,87.631,-4.3589,11.788,90.115,-5.2513,12.272
54.277,12.797,25.661,71.117,10.856,27.883,87.542,7.5535,25.198,52.451,9.0463,18.687,57.101,11.692,15.259,56.283,7.2862,6.9948,56.319,3.7244,8.6745,56.343,2.7681,9.7935,56.601,4.5159,6.8702,56.991,3.5267,6.363,55.99,2.1493,6.3127,57.055,5.2637,5.7906,58.334,4.3571,6.3498,58.368,3.8482,4.5162,58.016,6.9093,5.8914,59.247,6.4062,5.6245,60.218,7.0244,5.198,58.37,8.0836,8.1272,59.646,7.7903,7.6131,60.786,9.3366,7.4582,85.992,5.0797,20.622,80.588,2.3148,11.129,85.399,-3.5243,11.408,82.663,-4.8808,13.189,81.868,-5.511,14.879,80.151,-5.1438,15.554,82.287,-5.4122,12.464,80.052,-5.9916,13.242,77.927,-5.7734,12.563,83.128,-5.1428,10.46,81.912,-5.464,8.9205,79.884,-5.2091,7.1473,85.843,-4.9529,10.571,86.371,-5.4496,7.5773,87.098,-3.6916,7.1808,87.641,-4.329,11.777,90.117,-5.2553,12.286
53.841,12.8,25.696,70.727,10.8,27.794,87.139,7.5254,25.318,52.164,9.0215,19.55,56.346,11.912,15.273,55.22,7.6567,6.9398,55.27,4.1207,8.3658,55.15,3.2145,9.2944,55.651,4.8351,6.9374,55.962,3.9215,6.067,55.103,2.5869,5.7698,55.995,5.6387,5.5046,57.296,4.7981,6.1384,57.295,4.3165,4.3287,56.913,7.2901,5.9599,58.142,6.7797,5.3586,59.156,7.4144,5.0532,57.319,8.4173,8.1297,58.586,8.1493,7.476,59.763,9.6686,7.3563,85.717,5.0554,20.601,80.511,2.2334,11.017,85.401,-3.5302,11.398,82.625,-4.9043,13.24,81.853,-5.4535,14.824,80.092,-5.1517,15.499,82.289,-5.416,12.466,80.044,-6.0158,13.253,77.931,-5.7773,12.549,83.128,-5.1434,10.46,81.916,-5.4636,8.9169,79.858,-5.2122,7.1115,85.842,-4.9537,10.569,86.369,-5.4482,7.5641,87.338,-3.6856,6.9464,87.641,-4.3288,11.775,90.12,-5.2567,12.294
53.437,12.801,25.693,70.324,10.744,27.751,86.734,7.4846,25.423,51.692,9.1248,19.695,55.626,12.072,15.394,54.134,8.0026,6.9043,54.292,4.4746,8.1456,54.252,3.3737,9.2945,54.407,5.2234,6.5408,54.978,4.2815,5.808,54.017,2.793,5.8893,54.904,6.0198,5.2666,56.293,5.2424,5.8492,56.172,4.7266,4.2704,55.789,7.6071,5.9308,57.025,7.1139,5.0232,58.049,7.7515,4.9627,56.24,8.7162,8.0781,57.506,8.4375,7.365,58.671,10.114,7.3193,85.423,5.0268,20.601,80.481,2.1608,10.948,85.402,-3.5372,11.389,82.572,-4.9601,13.284,81.771,-5.4012,14.715,80.002,-5.1801,15.431,82.291,-5.4197,12.459,80.036,-6.0331,13.263,77.911,-5.7329,12.207,83.13,-5.143,10.457,81.918,-5.4628,8.9157,79.838,-5.2214,7.1189,85.841,-4.9604,10.569,86.37,-5.4424,7.5481,87.312,-3.6992,6.9723,87.642,-4.3303,11.776,90.118,-5.2562,12.298
53.02,12.8,25.721,69.951,10.709,27.689,86.393,7.4733,25.45,51.057,9.2761,19.659,54.881,12.276,15.473,53.056,8.3158,6.8279,53.21,4.6665,8.2842,53.466,3.2101,9.7304,53.339,5.4793,6.2877,53.852,4.5942,6.0483,52.915,3.2568,5.8347,53.78,6.3154,5.3453,55,5.5324,5.9079,54.999,5.111,4.2863,54.669,7.9521,5.7266,56.003,7.5221,5.3037,56.742,8.2809,4.9592,55.144,9.0108,8.021,56.431,8.7631,7.2459,57.536,10.386,7.32,85.138,4.9837,20.672,80.445,2.085,10.88,85.408,-3.5397,11.384,82.56,-4.9996,13.278,81.771,-5.4012,14.718,80.112,-5.2064,15.554,82.292,-5.4202,12.461,80.03,-6.0441,13.276,77.922,-5.7532,12.232,83.128,-5.1416,10.46,81.92,-5.4619,8.912,79.818,-5.2397,7.1621,85.84,-4.9622,10.566,86.374,-5.4405,7.543,87.305,-3.6965,6.9741,87.43,-4.4472,12.016,90.119,-5.253,12.284
52.624,12.803,25.736,69.59,10.676,27.625,86.046,7.4482,25.474,50.48,9.2922,19.569,54.14,12.467,15.546,51.952,8.6135,6.9765,52.277,4.8176,8.453,52.41,3.5462,9.7388,52.28,5.7449,6.2023,52.757,4.8621,5.9937,51.661,3.7256,5.4377,52.729,6.6214,5.5996,53.752,5.8339,5.9212,53.68,5.4635,4.3064,53.51,8.2974,5.5641,54.867,7.7866,5.1344,55.528,8.6107,4.8781,53.888,9.2315,8.1367,55.304,9.063,7.2052,56.397,10.634,7.2583,84.881,4.9566,20.735,80.416,2.0374,10.822,85.41,-3.5447,11.379,82.561,-5.0025,13.279,81.772,-5.4004,14.717,80.122,-5.2174,15.569,82.292,-5.4248,12.464,80.025,-6.0552,13.279,77.923,-5.7573,12.239,83.129,-5.1398,10.463,81.919,-5.4636,8.913,79.781,-5.2677,7.2,85.838,-4.9683,10.569,86.38,-5.4441,7.5446,87.302,-3.6974,6.9774,87.529,-4.4796,11.938,90.113,-5.2473,12.249
52.198,12.813,25.783,69.275,10.684,27.494,85.737,7.4324,25.49,50.06,9.4099,19.503,53.439,12.647,15.511,50.857,8.8968,7.1314,51.094,5.1424,8.1802,51.468,3.6685,9.796,51.171,5.9992,6.3343,51.676,5.1011,5.9503,50.526,3.9936,5.4069,51.655,6.9736,5.4806,52.486,6.2511,6.0591,52.362,5.8161,4.3264,52.319,8.5724,5.4213,53.722,8.0433,5.0088,54.314,8.9164,4.6105,52.825,9.4723,8.1663,54.151,9.3451,7.1946,55.299,10.88,7.3428,84.608,4.939,20.807,80.379,1.9581,10.752,85.412,-3.5485,11.373,82.562,-5.0045,13.28,81.771,-5.4012,14.718,80.108,-5.214,15.552,82.291,-5.4268,12.465,80.017,-6.0636,13.29,77.924,-5.756,12.238,83.132,-5.1401,10.464,81.923,-5.4636,8.9091,79.926,-5.5172,6.6816,85.838,-4.9701,10.566,86.379,-5.4477,7.5325,87.347,-3.8362,6.3057,87.316,-4.5959,12.171,90.112,-5.246,12.249
51.876,12.793,25.741,68.949,10.698,27.303,85.382,7.45,25.535,49.437,9.6155,19.356,52.77,12.798,15.508,49.762,9.169,7.2206,49.95,5.3974,8.0901,50.283,3.7597,9.5847,50.021,6.2641,6.2951,50.525,5.366,5.7954,49.403,4.1321,5.7204,50.293,7.3362,5.0983,51.288,6.499,6.0316,51.078,6.0046,4.2939,51.108,8.901,5.3043,52.514,8.2713,5.3022,53.124,9.1785,4.5175,51.683,9.7035,8.2821,52.951,9.6051,7.2256,54.182,11.123,7.3552,84.328,4.9233,20.769,80.323,1.9209,10.659,85.414,-3.553,11.37,82.564,-5.0078,13.281,81.772,-5.3996,14.71,80.107,-5.2154,15.552,82.292,-5.4257,12.47,80.02,-6.0778,13.289,77.926,-5.7553,12.236,83.133,-5.1385,10.465,81.921,-5.4618,8.9127,79.943,-5.5142,6.6851,85.836,-4.9707,10.565,86.39,-5.4481,7.5465,87.705,-3.8623,5.9692,87.316,-4.5946,12.185,90.11,-5.2466,12.252
51.705,12.678,25.628,68.579,10.689,27.174,85,7.4303,25.601,48.946,9.7235,19.439,52.11,12.93,15.504,48.655,9.4182,7.296,48.748,5.7738,7.8833,48.974,3.9591,9.6852,48.853,6.5061,6.1822,49.286,5.4761,6.3831,47.818,4.3078,6.0843,49.113,7.6769,5.1892,50.055,6.7891,6.0515,49.798,6.3574,4.2433,49.857,9.1743,5.241,51.162,8.4669,5.117,51.939,9.4129,4.4416,50.613,9.8688,8.386,52.234,9.7933,6.8146,53.087,11.338,6.9846,84.02,4.9039,20.785,80.287,1.8437,10.599,85.417,-3.5556,11.37,82.565,-5.0087,13.282,81.772,-5.3992,14.708,80.104,-5.2185,15.552,82.291,-5.427,12.473,80.018,-6.0913,13.3,77.925,-5.7545,12.235,83.131,-5.1419,10.472,81.92,-5.4621,8.91,79.948,-5.5186,6.6876,85.835,-4.9722,10.564,86.436,-5.4545,7.5879,87.77,-3.8351,5.8992,87.217,-4.5625,12.267,90.109,-5.2462,12.252
51.347,12.711,25.64,68.237,10.709,27.01,84.608,7.4086,25.681,48.771,9.3444,19.822,51.41,13.094,15.475,47.545,9.662,7.3817,47.446,6.1065,7.6442,48.058,4.2419,9.7256,47.579,6.8631,5.9696,48.109,5.7268,6.1675,46.66,4.6161,5.8241,47.896,7.813,5.3784,48.818,7.0602,6.026,48.553,6.6177,4.1811,48.618,9.4178,5.2436,49.857,8.7268,5.1312,50.439,9.7169,4.6541,49.335,9.9567,8.5939,50.97,10.096,6.6281,52.094,11.562,6.8483,83.743,4.8893,20.847,80.26,1.793,10.539,85.421,-3.5564,11.36,82.735,-4.812,13.148,81.773,-5.3975,14.705,80.102,-5.2191,15.549,82.293,-5.4273,12.475,80.017,-6.0967,13.304,77.925,-5.7541,12.234,83.132,-5.1427,10.472,81.922,-5.4633,8.9114,79.924,-5.521,6.7072,85.834,-4.9744,10.56,86.437,-5.4556,7.59,87.77,-3.83,5.9123,87.238,-4.6152,12.265,90.108,-5.2465,12.253
50.976,12.726,25.634,67.888,10.694,26.92,84.27,7.4277,25.69,48.18,9.6025,19.671,50.708,13.257,15.419,46.468,9.8387,7.6525,46.085,5.3708,10.701,46.889,4.4937,9.476,46.396,7.0922,6.1972,46.821,5.9928,5.9827,45.334,4.5656,6.1397,46.674,7.9885,5.5961,47.827,7.2369,5.8178,47.077,6.8951,4.2812,47.258,9.379,6.9075,48.607,8.9754,5.2635,49.108,9.9386,4.7685,48.277,10.135,8.6726,49.884,10.291,6.508,50.675,11.514,7.0005,83.456,4.8794,20.924,80.24,1.7493,10.493,85.421,-3.5565,11.323,82.6,-4.8977,13.293,81.773,-5.3967,14.704,80.103,-5.2216,15.554,82.292,-5.4261,12.473,80.016,-6.1056,13.305,77.924,-5.7524,12.232,83.132,-5.145,10.472,81.919,-5.4622,8.912,79.922,-5.5255,6.7099,85.829,-4.9978,10.57,86.442,-5.4591,7.5948,87.76,-3.8289,5.9207,87.307,-4.625,12.209,90.11,-5.2452,12.253
50.589,12.751,25.65,67.492,10.657,26.869,83.924,7.4458,25.701,47.727,9.6443,19.715,50.021,13.377,15.421,45.331,10.052,7.8336,45.755,5.8496,9.9724,45.846,4.6966,10.108,45.053,7.3379,6.0216,45.625,6.09,6.5164,44.053,4.818,6.6677,45.422,8.26,5.6243,46.836,7.4137,5.6096,45.715,7.165,4.3527,46.047,9.5857,7.0146,47.34,9.2168,5.1871,47.812,10.116,4.8739,47.056,10.223,9.0306,48.637,10.479,6.3661,49.53,11.628,7.0514,83.128,4.868,20.96,80.23,1.7334,10.334,85.419,-3.5576,11.321,82.587,-4.9356,13.288,81.773,-5.3967,14.708,80.104,-5.2224,15.558,82.293,-5.4264,12.474,80.014,-6.111,13.311,77.924,-5.7523,12.233,83.132,-5.1462,10.47,81.92,-5.462,8.913,79.92,-5.5289,6.7082,85.829,-4.9999,10.57,86.444,-5.4607,7.5986,87.759,-3.8277,5.9199,87.384,-4.604,12.123,90.109,-5.2461,12.256
50.219,12.783,25.639,67.119,10.657,26.746,83.576,7.4625,25.715,46.631,9.3463,20.807,49.392,13.429,15.459,44.219,10.235,8.065,44.766,6.0606,9.836,44.633,4.7748,10.255,44.095,7.1763,6.6398,44.225,6.3439,6.5206,42.908,5.0556,6.3751,44.117,8.4904,5.6404,45.439,7.6466,5.5991,44.262,7.4145,4.466,45.013,9.7122,7.2848,46.056,9.4531,5.0193,46.439,10.392,4.6103,45.953,10.38,9.1899,47.432,10.56,6.5404,48.544,11.812,6.8747,82.852,4.853,21.01,80.237,1.7222,10.331,85.419,-3.552,11.313,82.641,-4.9746,13.174,81.766,-5.3692,14.694,80.106,-5.2241,15.559,82.295,-5.4269,12.473,80.014,-6.1139,13.314,77.924,-5.7531,12.236,83.135,-5.1441,10.47,81.92,-5.462,8.913,79.92,-5.5345,6.7096,85.83,-4.9977,10.57,86.44,-5.4618,7.5886,87.76,-3.8269,5.9191,87.385,-4.6048,12.126,90.109,-5.2457,12.256
49.846,12.821,25.618,66.806,10.71,26.561,83.234,7.4731,25.748,46.367,9.539,20.683,48.784,13.469,15.479,43.131,10.379,8.3737,43.449,6.1821,10.108,43.268,4.8241,10.831,42.734,6.9385,8.1485,42.768,6.4783,6.8749,41.283,5.6734,6.3517,42.76,8.7401,5.8492,44.043,7.8795,5.5886,42.363,7.6298,4.8167,43.889,9.8667,7.3867,44.679,9.4802,5.6315,45.122,10.58,4.5063,44.807,10.625,9.4545,46.25,10.729,6.2689,47.68,11.973,6.8674,82.572,4.8569,21.006,80.217,1.6879,10.307,85.417,-3.5494,11.31,82.649,-4.9347,13.173,81.766,-5.3697,14.693,80.107,-5.2261,15.561,82.294,-5.427,12.473,80.013,-6.1174,13.319,77.923,-5.7517,12.233,83.136,-5.1402,10.468,81.919,-5.4603,8.9114,79.919,-5.5376,6.7069,85.831,-4.9961,10.565,86.441,-5.4631,7.588,87.762,-3.8251,5.9188,87.431,-4.5594,12.063,90.11,-5.2451,12.257
49.48,12.857,25.624,66.496,10.747,26.433,82.882,7.4893,25.755,45.931,9.6415,20.68,48.121,13.51,15.446,42.061,10.562,8.6594,42.79,6.4065,9.78,41.89,4.8522,11.207,41.376,7.0317,8.5377,41.349,6.6665,7.176,40.038,6.0275,6.58,41.732,8.8022,6.4536,42.657,8.1358,5.6425,40.934,7.9841,4.9643,42.791,10.011,7.5053,43.38,9.6165,5.6323,43.855,10.627,4.9172,43.609,10.611,9.8124,45.267,10.768,6.7531,46.23,11.778,7.5621,82.277,4.852,21.073,80.2,1.6636,10.279,85.417,-3.5434,11.302,82.646,-4.9313,13.169,81.766,-5.3705,14.697,80.107,-5.2275,15.558,82.291,-5.4275,12.469,80.012,-6.1185,13.324,77.924,-5.7514,12.232,83.135,-5.1454,10.469,81.918,-5.4621,8.9144,79.919,-5.541,6.7056,85.83,-4.996,10.567,86.442,-5.4646,7.5951,87.761,-3.826,5.9224,87.39,-4.5658,12.097,90.109,-5.2448,12.257
49.093,12.895,25.665,66.159,10.784,26.342,82.528,7.5036,25.754,45.506,9.709,20.64,47.397,13.59,15.377,41.19,10.537,9.3114,41.566,6.3574,10.053,40.5,4.6928,11.666,40.578,7.0604,8.5321,40.083,6.8148,7.3225,38.625,6.3832,6.1403,40.458,8.9057,6.6009,41.134,8.0657,6.2076,39.532,8.4113,5.064,41.538,10.148,7.8817,42.371,9.6854,5.9745,42.306,10.76,5.2369,42.477,10.749,9.7583,44.114,10.815,6.3363,45.188,11.818,7.872,81.99,4.8547,21.064,80.124,1.6185,10.191,85.411,-3.5353,11.311,82.643,-4.9279,13.166,81.766,-5.3697,14.693,80.106,-5.2292,15.553,82.29,-5.4281,12.471,80.01,-6.124,13.322,77.925,-5.7511,12.231,83.127,-5.1639,10.485,81.918,-5.463,8.9149,79.919,-5.5438,6.705,85.83,-4.9944,10.567,86.441,-5.4618,7.5852,87.762,-3.8247,5.9191,87.39,-4.5647,12.1,90.11,-5.2447,12.257
48.76,12.939,25.683,65.677,10.823,26.374,82.168,7.5265,25.757,45.113,9.8462,20.622,46.653,13.731,15.282,40.197,10.636,9.7154,40.153,6.2791,10.51,39.28,4.7667,11.883,39.574,7.2798,8.5628,38.607,7.0275,7.6371,37.54,6.3813,6.9736,39.403,8.8542,7.0851,39.663,8.1907,6.6109,37.899,8.6095,5.6384,40.465,10.32,8.0141,41.362,9.7542,6.3167,40.94,10.948,5.4274,41.926,10.835,9.3448,43.081,10.757,6.6245,44.19,11.885,7.0956,81.727,4.8565,21.097,80.037,1.5741,10.119,85.413,-3.5268,11.304,82.639,-4.9243,13.161,81.797,-5.4824,14.787,80.106,-5.228,15.55,82.292,-5.4259,12.471,80.007,-6.1229,13.332,77.925,-5.7511,12.231,83.127,-5.1616,10.479,81.915,-5.463,8.9177,79.917,-5.5469,6.7054,85.83,-4.9939,10.571,86.442,-5.4626,7.5916,87.763,-3.824,5.9183,87.368,-4.5096,12.114,90.11,-5.2434,12.257
48.406,12.982,25.668,65.354,10.873,26.269,81.801,7.5573,25.778,44.514,9.8001,20.844,45.902,13.813,15.259,39.153,10.715,9.5534,38.997,6.3369,10.757,38.271,4.9085,11.912,38.242,7.4289,8.8463,37.289,7.242,7.9801,36.152,6.9164,8.3174,38.09,9.0185,7.2723,38.117,8.2838,7.114,36.488,8.7899,6.1466,39.501,10.428,8.1119,40.178,9.8969,6.4891,39.683,11.025,5.6122,40.838,10.813,9.8928,41.873,10.88,6.5114,42.958,11.822,7.1127,81.45,4.8679,21.13,80.007,1.5302,10.112,85.409,-3.519,11.303,82.463,-5.0235,13.357,81.789,-5.4542,14.759,80.105,-5.2272,15.55,82.29,-5.4275,12.474,79.981,-6.0837,12.953,77.925,-5.7502,12.231,83.128,-5.1637,10.48,81.92,-5.4646,8.9133,79.917,-5.5471,6.7072,85.832,-4.9906,10.569,86.441,-5.4614,7.5897,87.763,-3.8235,5.9213,87.378,-4.5143,12.112,90.11,-5.243,12.259
48.04,13.027,25.682,65.014,10.9,26.157,81.455,7.6029,25.775,43.92,9.9611,20.923,45.217,13.844,15.238,38.185,10.975,9.6686,38.064,6.4828,10.836,37.039,4.9102,12.418,37.044,7.6002,9.0304,36.166,7.2584,9.0806,34.75,7.1812,8.8925,36.997,9.1922,8.0644,36.649,8.3649,7.7559,35.048,8.9682,7.2244,38.443,10.49,8.3278,38.71,9.8851,6.9176,38.406,11.021,5.9462,39.584,10.725,10.109,40.751,10.73,6.9288,41.81,11.67,7.0747,81.14,4.8869,21.157,79.988,1.5078,10.11,85.404,-3.5117,11.306,82.446,-5.0533,13.346,81.789,-5.4526,14.754,80.106,-5.2275,15.555,82.292,-5.4271,12.471,79.979,-6.0792,12.934,77.925,-5.7518,12.229,83.13,-5.1591,10.477,81.918,-5.4639,8.9153,79.916,-5.5499,6.7065,85.834,-4.9857,10.572,86.439,-5.4593,7.5865,87.764,-3.823,5.9185,87.391,-4.5117,12.095,90.11,-5.2418,12.259
47.66,13.093,25.709,64.65,10.94,26.056,81.108,7.6383,25.767,43.222,9.8408,21.167,44.542,13.895,15.213,37.244,10.974,10.039,36.681,6.3427,11.546,36.232,5.1241,12.441,36.04,7.7484,9.639,34.981,7.4256,9.3923,33.383,7.3276,10.137,35.853,9.247,8.3647,35.458,8.5948,8.0422,33.766,9.3394,7.969,37.422,10.397,8.6975,37.558,10.088,7.2617,37.145,11.323,6.3441,38.601,10.656,10.136,39.703,10.714,7.1122,40.66,11.562,7.0418,80.856,4.9143,21.135,79.962,1.4851,10.085,85.404,-3.5,11.299,82.414,-5.075,13.362,81.843,-5.5203,14.85,80.107,-5.227,15.559,82.291,-5.4276,12.47,79.975,-6.0796,12.929,77.925,-5.7514,12.229,83.129,-5.1593,10.479,81.917,-5.4637,8.9156,79.916,-5.5512,6.7067,85.833,-4.9833,10.576,86.44,-5.4564,7.5817,87.766,-3.8207,5.9185,87.391,-4.5069,12.092,90.112,-5.2411,12.255
47.322,13.147,25.74,64.303,10.973,25.983,80.759,7.6945,25.758,42.731,9.9047,21.239,43.913,13.868,15.237,36.561,10.918,10.653,35.638,6.3947,11.874,34.711,5.4253,13.102,35.037,7.8966,10.248,33.773,7.6536,10.181,32.411,7.6624,10.769,34.86,9.436,8.9801,34.099,8.7059,8.5917,32.47,9.575,8.5855,36.416,10.452,9.0148,36.244,10.118,7.687,35.575,11.395,7.0785,37.694,10.506,10.533,38.549,10.626,7.4071,39.51,11.461,6.9439,80.569,4.9343,21.192,79.924,1.4615,10.112,85.399,-3.4884,11.299,82.407,-5.0628,13.359,81.88,-5.5326,14.895,80.108,-5.2269,15.562,82.29,-5.4255,12.472,79.979,-6.0831,12.964,77.926,-5.7511,12.23,83.128,-5.1585,10.481,81.918,-5.4656,8.9152,79.916,-5.5512,6.7067,85.837,-4.9796,10.576,86.439,-5.4527,7.5768,87.766,-3.82,5.9177,87.391,-4.5023,12.094,90.11,-5.2404,12.253
46.965,13.22,25.751,63.995,11.058,25.858,80.415,7.7396,25.746,42.339,9.9178,21.188,43.279,13.842,15.251,35.62,10.979,10.932,34.731,6.5484,12.097,33.802,5.5945,13.705,34.042,8.0444,10.68,32.662,7.8305,10.8,31.292,7.7834,11.51,33.835,9.5597,9.6758,32.951,9.067,9.8547,31.412,9.81,9.5577,35.376,10.491,9.3613,35.002,10.05,8.2505,34.361,11.472,7.5088,36.763,10.493,10.239,37.543,10.529,7.7179,38.191,11.293,7.2244,80.272,4.9563,21.18,79.887,1.4517,10.099,85.397,-3.4731,11.295,82.401,-5.0545,13.36,81.864,-5.4782,14.854,80.107,-5.2275,15.558,82.29,-5.4258,12.464,79.98,-6.0851,12.964,77.925,-5.7512,12.229,83.133,-5.152,10.475,81.918,-5.4647,8.9147,79.917,-5.5527,6.7065,85.838,-4.9723,10.573,86.439,-5.4514,7.5775,87.767,-3.8167,5.9166,87.389,-4.4946,12.09,90.11,-5.241,12.256
46.592,13.292,25.785,63.68,11.153,25.7,80.043,7.782,25.767,41.925,10.016,21.155,42.715,13.792,15.333,34.725,10.943,11.177,33.734,6.5817,12.797,32.587,5.7424,14.7,33.064,8.2661,11.11,31.871,7.9868,10.994,30.414,8.0537,11.973,32.781,9.6708,9.8568,31.975,9.2742,10.367,30.297,10.005,11.116,34.36,10.474,9.7302,34.076,10.214,8.6236,33.161,11.559,7.9752,35.777,10.399,10.836,36.927,10.113,8.6001,37.305,11.001,7.3622,79.985,5.0348,21.209,79.86,1.4324,10.104,85.39,-3.4609,11.299,82.395,-5.0463,13.36,81.864,-5.4778,14.855,80.105,-5.2272,15.55,82.291,-5.4243,12.466,79.978,-6.0831,12.964,77.924,-5.7515,12.231,83.138,-5.1317,10.462,81.92,-5.4652,8.9147,79.916,-5.551,6.7049,85.838,-4.9375,10.473,86.438,-5.451,7.5793,87.768,-3.8163,5.9158,87.388,-4.4838,12.089,90.11,-5.2395,12.254
46.252,13.364,25.816,63.352,11.215,25.617,79.638,7.8135,25.82,41.563,10.099,21.123,42.022,13.808,15.281,33.925,10.876,11.475,32.924,6.5312,12.971,31.692,5.8876,15.176,32.344,8.2305,11.686,30.959,8.1841,11.393,29.573,8.2766,12.822,31.726,9.7819,10.038,31.063,9.3856,10.434,29.335,10.216,11.411,33.382,10.291,10.115,33.004,10.244,9.0854,31.973,11.616,8.415,34.999,10.341,11.1,35.798,10.056,8.7675,36.355,10.736,7.8657,79.724,5.0601,21.249,79.819,1.4223,10.106,85.385,-3.4427,11.299,82.391,-5.0411,13.357,81.864,-5.479,14.858,80.104,-5.2263,15.55,82.29,-5.4236,12.461,79.979,-6.0852,12.963,77.924,-5.7513,12.228,83.139,-5.1304,10.46,81.918,-5.4662,8.9166,79.917,-5.5504,6.7062,85.844,-4.9428,10.484,86.434,-5.4483,7.571,87.766,-3.8157,5.9175,87.387,-4.4749,12.094,90.11,-5.2403,12.257
